pageurl,crawl_timestamp,job_title,category,company_name,city,post_day,post_month,post_year,post_date,job_type,job_board,geo,salary_offered_min,salary_offered_max,Mean_Salary,state,lat,long
https://www.seek.com.au/job/36787511,2018-07-24 09:16:04 +0000,Executive Assistant,Administration & Office Support,Private Advertiser,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"65,000","75,000",70000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36554651,2018-06-25 16:28:46 +0000,iOS Developer,Information & Communication Technology,Capgemini Australia Pty Ltd,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"65,000","75,000",70000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789863,2018-07-24 08:49:06 +0000,"Construction Litigation, Lawyer/Associate",Legal,Tardis Group,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"60,000","80,000",70000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36789603,2018-07-24 08:41:33 +0000,Retail Operations Manager - HQ (VIC),Retail & Consumer Products,T2 Tea,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"30,000","44,999",37499.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789766,2018-07-24 08:34:12 +0000,Business Analyst - Deposit,Banking & Financial Services,Hays Information Technology,Sydney,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,120,125,122.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36552444,2018-06-25 17:04:57 +0000,"Project Manager, Ticketing Initiatives",Engineering,Public Transport Victoria,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"90,000","1,15,000",102500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36553290,2018-06-25 16:52:11 +0000,Talent Specialist - Product & Engineering,Human Resources & Recruitment,Xero,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"65,000","70,000",67500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789815,2018-07-24 08:37:47 +0000,CFO - Real Estate Funds - ASX - Growth Opportunity,Accounting,Michael Page,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"70,000","80,000",75000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36553809,2018-06-25 16:27:21 +0000,Site Manager,Construction,Consultive,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"1,40,000","1,60,000",150000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36787065,2018-07-24 09:29:12 +0000,FP&A Manager for leading logistics business,Accounting,Oceans Group,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"1,30,000","1,40,000",135000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36788429,2018-07-24 08:56:38 +0000,Logistics Coordinator,"Manufacturing, Transport & Logistics",Toll People (St Kilda),Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"1,00,000","1,09,999",104999.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789491,2018-07-24 08:35:45 +0000,Technology Business Partner,Information & Communication Technology,EML,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"1,50,000","1,55,000",152500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36789861,2018-07-24 08:51:57 +0000,Drivers - MR,"Manufacturing, Transport & Logistics",Findmea Pty Ltd,Melbourne,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,30,31,30.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36787429,2018-07-24 09:14:44 +0000,B2B Sales Representative - Employment Office - Brisbane,Sales,Employment Office,Brisbane,24,July,2018,24-Jul-18,Full Time,seek,AU,"60,000","80,000",70000,QLD,-20.917574,142.702789
https://www.seek.com.au/job/36551427,2018-06-25 17:24:33 +0000,Registered Nurse,Healthcare & Medical,Programmed Health Professionals Pty Ltd,Melbourne,25,June,2018,25-Jun-18,Casual/Vacation,seek,AU,28,30,29,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36787693,2018-07-24 09:21:20 +0000,Senior Bookkeeper,Accounting,The Hassett Group,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"80,000","90,000",85000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788247,2018-07-24 09:02:52 +0000,"Audit Supervisor/Assistant Manager, large mid tier CA firm",Accounting,Ace Recruitment Pty Ltd,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"90,000","99,999",94999.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36550267,2018-06-25 17:37:24 +0000,Registered Nurse - Emergency,Healthcare & Medical,Healthscope,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"80,000","1,09,999",94999.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36553617,2018-06-25 16:46:14 +0000,SENIOR COMMERCIAL SALES MANAGER - B2B Sales - Melbourne,Sales,Kuga Electrical,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"70,000","72,000",71000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788439,2018-07-24 09:06:39 +0000,Client Services Manager,Banking & Financial Services,Blue Bison,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"65,000","79,999",72499.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36553501,2018-06-25 16:56:08 +0000,Carpenter,Trades & Services,Marble - Expert Recruitment,Melbourne,25,June,2018,25-Jun-18,Contract/Temp,seek,AU,45,55,50,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789557,2018-07-24 08:51:48 +0000,Service Desk Analyst - 3 Month Contract,Information & Communication Technology,Data#3 People Solutions,Sydney,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,50,70,60,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36553792,2018-06-25 16:05:40 +0000,Business Systems Analyst,Information & Communication Technology,Redwolf + Rosch,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"90,000","1,20,000",105000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36550571,2018-06-25 17:37:41 +0000,Associate Nurse Unit Manager - Coronary Care Unit,Healthcare & Medical,Healthscope,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"80,000","1,09,999",94999.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36554015,2018-06-25 16:13:47 +0000,Audio Transcribers/Typists,Self Employment,Pacific Transcription,Melbourne,25,June,2018,25-Jun-18,Contract/Temp,seek,AU,50,60,55,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788673,2018-07-24 09:10:07 +0000,External Audit - Assistant Manager - Melbourne,Accounting,KPMG Australia,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"1,20,000","1,30,000",125000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36787115,2018-07-24 09:24:11 +0000,Sales and Marketing Associate,Marketing & Communications,AAM Pty Ltd,Brisbane,24,July,2018,24-Jul-18,Full Time,seek,AU,"80,000","1,00,000",90000,QLD,-20.917574,142.702789
https://www.seek.com.au/job/36550459,2018-06-25 17:38:33 +0000,Administrative Support Officer,Legal,Gillian Beaumont Legal,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"60,000","80,000",70000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788933,2018-07-24 09:11:39 +0000,Site Supervisor,Construction,Hays Construction,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"1,20,000","1,25,000",122500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789618,2018-07-24 08:35:21 +0000,Civil Designer,Engineering,CGC Recruitment,Sydney,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,50,70,60,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36787900,2018-07-24 09:13:45 +0000,Information Management Co-ordinator,Administration & Office Support,Rubicor Government,Perth,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,30,32,31,WA,-25.042261,117.793221
https://www.seek.com.au/job/36553867,2018-06-25 16:26:57 +0000,Project Manager - Building D&C,Construction,Consultive,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"1,40,000","1,60,000",150000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36787117,2018-07-24 09:18:50 +0000,Assistant Accountant,Accounting,people2people,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"55,000","60,000",57500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36788485,2018-07-24 09:04:19 +0000,Mechanical TA,Trades & Services,SES Labour Solutions,Perth,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,38,43,40.5,WA,-25.042261,117.793221
https://www.seek.com.au/job/36787926,2018-07-24 09:03:01 +0000,"Transport & Infrastructure Economists, Modellers and Planners",Consulting & Strategy,KPMG Australia,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"95,275","1,15,272",105273.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36788478,2018-07-24 08:36:16 +0000,Apprentice Fitter / Machinist,Trades & Services,CG Engineering PTY LTD,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"60,000","79,999",69999.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36552589,2018-06-25 17:15:52 +0000,Senior Administration Support,Administration & Office Support,Department of Justice and Regulation,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"65,713","79,790",72751.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788110,2018-07-24 09:09:41 +0000,Brow Expert - Myer Southland,Trades & Services,LVMH Perfumes & Cosmetics,Melbourne,24,July,2018,24-Jul-18,Casual/Vacation,seek,AU,35,40,37.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788055,2018-07-24 09:05:58 +0000,Student Pharmacist (2nd Year) - Part Time - Donvale,Healthcare & Medical,Chemist Warehouse,Melbourne,24,July,2018,24-Jul-18,Part Time,seek,AU,"25,000","30,000",27500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36553350,2018-06-25 16:45:13 +0000,Store Manager - Richmond DFO,Retail & Consumer Products,Review,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"50,000","55,000",52500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36550931,2018-06-25 17:38:36 +0000,API Tester,Information & Communication Technology,Redwolf + Rosch,Melbourne,25,June,2018,25-Jun-18,Contract/Temp,seek,AU,60,100,80,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789655,2018-07-24 08:54:39 +0000,Room Leader - Diploma - Lead Educator - Alphington - North,Education & Training,Randstad - Education,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"56,256","60,584",58420,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789376,2018-07-24 08:49:46 +0000,Assistant Cook - Aegis Balmoral,Hospitality & Tourism,Aegis Aged Care,Perth,24,July,2018,24-Jul-18,Part Time,seek,AU,"50,000","52,000",51000,WA,-25.042261,117.793221
https://www.seek.com.au/job/36552612,2018-06-25 17:15:06 +0000,Business Process Consultant - ServiceNow,Information & Communication Technology,Enable Professional Services,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"95,275","1,15,276",105275.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789872,2018-07-24 08:50:51 +0000,SOA Developer,Information & Communication Technology,Peoplebank Australia NSW,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"1,50,000","1,55,000",152500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36553185,2018-06-25 16:55:35 +0000,Project Engineer,Engineering,Design & Build,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"1,10,000","1,60,000",135000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789288,2018-07-24 08:54:16 +0000,Administration Clerk - Melbourne CBD,Administration & Office Support,Domayne,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"60,000","75,000",67500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789654,2018-07-24 08:38:25 +0000,Client Service Specialist,Insurance & Superannuation,Network Insurance Group,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"55,000","60,000",57500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788919,2018-07-24 09:06:08 +0000,Technical Support Analyst,Information & Communication Technology,Caulfield Grammar School,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"55,000","59,999",57499.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789619,2018-07-24 08:43:36 +0000,Revenue and Billings Supervisor,Accounting,Appreciating Recruitment Group,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"72,000","85,000",78500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36789116,2018-07-24 08:47:39 +0000,Storeman,"Manufacturing, Transport & Logistics",Programmed Skilled Workforce,Brisbane,24,July,2018,24-Jul-18,Part Time,seek,AU,"50,000","69,999",59999.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/36788276,2018-07-24 09:08:59 +0000,Field Service Technician,Trades & Services,BURSON,Brisbane,24,July,2018,24-Jul-18,Full Time,seek,AU,"60,000","79,999",69999.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/36554345,2018-06-25 16:04:32 +0000,MRI / CT Radiographer - Medical Imaging Technologist,Healthcare & Medical,Melbourne Radiology Clinic,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"80,000","1,09,999",94999.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36554395,2018-06-25 16:29:30 +0000,Clinical Governance Coordinator (Quality),Healthcare & Medical,BlueCross Community & Residential Services,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"1,50,000","1,70,000",160000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788103,2018-07-24 09:11:26 +0000,Property Portfolio Manager,Real Estate & Property,Private Advertiser,Brisbane,24,July,2018,24-Jul-18,Full Time,seek,AU,"80,000","1,09,999",94999.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/36788773,2018-07-24 09:10:44 +0000,Senior Data Analyst - 12 month contract,Science & Technology,carsales.com Ltd,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"90,000","1,10,000",100000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789340,2018-07-24 08:35:01 +0000,Product Application Engineer,Engineering,Private Advertiser,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"60,000","80,000",70000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36788197,2018-07-24 09:04:02 +0000,Senior Project Director - Asset Management Capabilty Development,Healthcare & Medical,Health Infrastructure,Sydney,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,33.93,43.53,38.73,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36787673,2018-07-24 09:19:30 +0000,Business Development Manager - Sydney,Sales,Absolute Recruitment,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"70,000","85,000",77500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36783906,2018-07-24 08:40:28 +0000,Timber / Carpenter,Trades & Services,Bransons Building material,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"70,000","89,999",79999.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36788032,2018-07-24 09:03:56 +0000,NCSO Program Coordinator,Healthcare & Medical,Forensicare,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"1,07,804"," 117 ,000",107804,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36553465,2018-06-25 16:44:28 +0000,Carpenter,Trades & Services,Private Advertiser,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"90,000","95,000",92500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789522,2018-07-24 08:43:34 +0000,Restructuring Services & Corporate Insolvency - Senior Analyst,Accounting,Deloitte,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"90,000","1,05,000",97500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36787315,2018-07-24 09:24:07 +0000,Casual Barista in Bentleigh,Hospitality & Tourism,Jora Local,Melbourne,24,July,2018,24-Jul-18,Casual/Vacation,seek,AU,50,60,55,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788035,2018-07-24 08:59:44 +0000,NCSO Program Coordinator,Government & Defence,Forensicare,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"95,275","1,15,276",105275.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789332,2018-07-24 08:42:44 +0000,RN Required as Treatment Room Team Leader - Werribee,Healthcare & Medical,Private Advertiser,Melbourne,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,33.93,43.53,38.73,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789528,2018-07-24 08:47:37 +0000,Corporate Facilities Coordinator,Real Estate & Property,Hays Facilities Management,Sydney,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,28,32,30,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36786990,2018-07-24 09:28:49 +0000,Community Support Worker - Parramatta,Healthcare & Medical,AAA Nextt Group Pty Ltd,Sydney,24,July,2018,24-Jul-18,Casual/Vacation,seek,AU,25,29.99,27.495,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36787921,2018-07-24 09:04:06 +0000,Accountant - Intermediate/Senior Business Services,Accounting,Mills Resources,Perth,24,July,2018,24-Jul-18,Full Time,seek,AU,"60,000","70,000",65000,WA,-25.042261,117.793221
https://www.seek.com.au/job/36552097,2018-06-25 17:12:35 +0000,Hygienist,Healthcare & Medical,HCF Australia,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"1,50,000","1,70,000",160000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789672,2018-07-24 08:55:59 +0000,Full Time Legal Assistant,Legal,Grace Lawyers Pty Limited,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"50,000","65,000",57500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36552232,2018-06-25 17:07:07 +0000,Front End / MEAN Developer - Melbourne,Information & Communication Technology,FGT Recruitment,Melbourne,25,June,2018,25-Jun-18,Contract/Temp,seek,AU,60,100,80,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36786901,2018-07-24 09:24:41 +0000,Admissions Assistant (Domestic and International),Administration & Office Support,St Leonard's College,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"40,000","49,999",44999.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36552923,2018-06-25 16:44:35 +0000,Business Analyst - Process Re-engineering,Information & Communication Technology,Clicks IT Recruitment,Melbourne,25,June,2018,25-Jun-18,Contract/Temp,seek,AU,60,100,80,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36554638,2018-06-25 16:07:58 +0000,Centre Manager - Carlton,Call Centre & Customer Service,VicRoads,Melbourne,25,June,2018,25-Jun-18,Full Time,seek,AU,"85,686","1,04,250",94968,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788358,2018-07-24 09:08:47 +0000,Business Development Manager,Sales,AAM Pty Ltd,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"60,000","80,000",70000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36552536,2018-06-25 17:07:09 +0000,PROPERTY MANAGEMENT ADMINISTRATION,Real Estate & Property,Gough Recruitment (VIC) Pty Ltd,Melbourne,25,June,2018,25-Jun-18,Part Time,seek,AU,"30,000","42,000",36000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789277,2018-07-24 08:52:58 +0000,Mortgage Broker,Banking & Financial Services,Ausbuild,Brisbane,24,July,2018,24-Jul-18,Full Time,seek,AU,"90,000","1,09,999",99999.5,QLD,-20.917574,142.702789
https://www.seek.com.au/job/36499672,2018-06-19 02:00:31 +0000,Geotechnical Engineer,Government & Defence,"Department of Economic Development, Jobs , Transport and Resources",Melbourne,18,June,2018,18-Jun-18,Full Time,seek,AU,"1,15,136","1,54,076",134606,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36497250,2018-06-19 02:27:04 +0000,Experienced Excavator Operator - Microtunneling $60ph,Engineering,Trades Labour Hire,Melbourne,18,June,2018,18-Jun-18,Contract/Temp,seek,AU,55,60,57.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36497239,2018-06-19 02:33:12 +0000,Casual Teacher - Engineering,Engineering,Swinburne University of Technology,Melbourne,18,June,2018,18-Jun-18,Contract/Temp,seek,AU,55,60,57.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788040,2018-07-24 09:06:57 +0000,Administration Assistant,Administration & Office Support,TwoScots Recruitment,Melbourne,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,28,38,33,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36499049,2018-06-19 01:45:55 +0000,"Contract Business Development Managers, Software Sales",Information & Communication Technology,SymbolITMarketing,Melbourne,18,June,2018,18-Jun-18,Contract/Temp,seek,AU,60,100,80,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788423,2018-07-24 09:05:30 +0000,Certificate III or Diploma Job. St Leonards.,Education & Training,Hays Education,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"50,000","60,000",55000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36789267,2018-07-24 08:37:41 +0000,Senior Invesigation Analyst - Projects (12 mth contract),Banking & Financial Services,Bank of Queensland,Brisbane,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,33,37,35,QLD,-20.917574,142.702789
https://www.seek.com.au/job/36787815,2018-07-24 09:14:56 +0000,Data Analyst,Information & Communication Technology,WorkPac - Rio Tinto,Perth,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,45,50,47.5,WA,-25.042261,117.793221
https://www.seek.com.au/job/36788966,2018-07-24 08:48:33 +0000,UI Designer,Design & Architecture,IE Digital,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"80,000","99,999",89999.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789574,2018-07-24 08:42:10 +0000,Business Development Manager,Sales,Recstra,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"70,000","80,000",75000,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36500309,2018-06-19 01:08:49 +0000,Account Executive - Melbourne,Sales,Counterpoint Pty Ltd,Melbourne,18,June,2018,18-Jun-18,Full Time,seek,AU,"70,000","72,000",71000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36501203,2018-06-19 01:29:48 +0000,Head of Impact Design and Management,CEO & General Management,World Vision,Melbourne,19,June,2018,19-Jun-18,Full Time,seek,AU,"1,20,000","1,30,000",125000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36787549,2018-07-24 09:28:39 +0000,Driver - MR,"Manufacturing, Transport & Logistics",Findmea Pty Ltd,Melbourne,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,27,30,28.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788387,2018-07-24 08:57:38 +0000,SQL Developer,Information & Communication Technology,EML,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"1,50,000","1,55,000",152500,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36789725,2018-07-24 08:42:08 +0000,Financial Adviser,Banking & Financial Services,Australia Wide Financial Planning Pty Ltd,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"90,000","1,09,999",99999.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789212,2018-07-24 08:36:08 +0000,Laboratory Technician,Science & Technology,Boral Ltd,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"67,500","90,000",78750,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36498762,2018-06-19 02:12:30 +0000,Safety and Risk Management Specialist,Engineering,Airservices Australia,Melbourne,18,June,2018,18-Jun-18,Full Time,seek,AU,"1,10,000","1,60,000",135000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36498406,2018-06-19 02:08:38 +0000,Paediatric Counsellor,Healthcare & Medical,ChoiceOne,Melbourne,18,June,2018,18-Jun-18,Part Time,seek,AU,"70,000","75,000",72500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36501190,2018-06-19 01:25:18 +0000,Office Administrator - Job Share,Administration & Office Support,Hufcor Pty Ltd,Melbourne,19,June,2018,19-Jun-18,Part Time,seek,AU,"75,000","85,000",80000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788633,2018-07-24 09:08:36 +0000,Cook,Hospitality & Tourism,Private Advertiser,Melbourne,24,July,2018,24-Jul-18,Casual/Vacation,seek,AU,20,29.99,24.995,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36500727,2018-06-19 01:17:42 +0000,Building Consultant,Construction,Knight Frank,Melbourne,18,June,2018,18-Jun-18,Full Time,seek,AU,"1,40,000","1,60,000",150000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36500689,2018-06-19 01:09:27 +0000,Religious Education Teacher,Education & Training,Smart Education Melbourne,Melbourne,18,June,2018,18-Jun-18,Full Time,seek,AU,"82,574","93,689",88131.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788556,2018-07-24 09:08:44 +0000,Banking/Project Finance Lawyer,Legal,Lawyers On Demand,Sydney,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,27,32,29.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36789551,2018-07-24 08:48:36 +0000,Executive Lounge Host,Hospitality & Tourism,Pan Pacific Melbourne,Melbourne,24,July,2018,24-Jul-18,Part Time,seek,AU,"60,000","65,000",62500,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788834,2018-07-24 09:07:11 +0000,HealthRoster Support Analyst,Information & Communication Technology,eHealth,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"95,426","1,13,183",104304.5,NSW,-31.840233,145.612793
https://www.seek.com.au/job/36787932,2018-07-24 09:04:09 +0000,Junior Research Assistant: NEW energy project,Healthcare & Medical,Peter MacCallum Cancer Centre,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"1,07,804"," 117 ,000",107804,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36787805,2018-07-24 09:13:50 +0000,Inventory Controller,"Manufacturing, Transport & Logistics",The Haynes Group,Brisbane,24,July,2018,24-Jul-18,Contract/Temp,seek,AU,26,34,30,QLD,-20.917574,142.702789
https://www.seek.com.au/job/36789114,2018-07-24 08:45:01 +0000,Technology Lead - Campaign Analyst,Information & Communication Technology,Infosys limited,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"60,000","64,999",62499.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36789810,2018-07-24 08:55:17 +0000,Senior Client Service Specialist,Insurance & Superannuation,Network Insurance Group,Melbourne,24,July,2018,24-Jul-18,Full Time,seek,AU,"45,000","59,999",52499.5,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36501204,2018-06-19 01:11:28 +0000,Head of Impact Design and Management,Marketing & Communications,World Vision,Melbourne,19,June,2018,19-Jun-18,Full Time,seek,AU,"55,000","65,000",60000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36499983,2018-06-19 01:58:00 +0000,Workers' Compensation Claims Consultant (MDM),Insurance & Superannuation,Hays Talent Solutions,Melbourne,18,June,2018,18-Jun-18,Full Time,seek,AU,"70,000","90,000",80000,VIC,"	-37.020100",144.9646
https://www.seek.com.au/job/36788999,2018-07-24 08:48:11 +0000,Radiographer Level 2,Healthcare & Medical,Hunter New England Local Health District,Sydney,24,July,2018,24-Jul-18,Full Time,seek,AU,"1,65,000","1,80,000",172500,NSW,-31.840233,145.612793
